snippet_id,jtbd_id,student_id,channel,date,user_ask,jenny_reply,tactic,tags,source_ref,created_ts
S-JTBD-W054-TEENVOGUE-PITCH-0001,JTBD-W054-TEENVOGUE-PITCH,huda-2025,call,2024-06-24,When should I open hackathon signups if sponsors lag?,Ship the site by end of week; prizes can be modest; optimize for runway to recruit.,ship‑now runway,"shipping,recruiting",W054 Transcript,2025-09-30T05:22:23.144867+00:00
S-JTBD-W054-TEENVOGUE-PITCH-0002,JTBD-W054-TEENVOGUE-PITCH,huda-2025,call,2024-06-24,How do I get judges and workshops?,"Leverage prior CMU contact, Women‑in‑Games Discord, and partner nonprofits; track in a simple outreach pipeline.",network taps + pipeline,"judges,workshops,pipeline",W054 Transcript,2025-09-30T05:22:23.144880+00:00
S-JTBD-W054-TEENVOGUE-PITCH-0003,JTBD-W054-TEENVOGUE-PITCH,huda-2025,call,2024-06-24,How to grow Folklift writers?,"Onboard a VP, run a weekly writer outreach sprint, and publish two interview posts as magnets.",growth sprint,"folklift,recruiting",W054 Transcript,2025-09-30T05:22:23.144890+00:00
S-JTBD-W055-HACK-SPONSOR-0001,JTBD-W055-HACK-SPONSOR,huda-2025,call,2024-06-27,How did you get big sponsors?,"Short, respectful cold email with clear ask, who you serve, and optional panel invite. Keep follow‑ups concise.",tight cold‑outreach,"sponsorship,cold-email",W055 Transcript,2025-09-30T05:22:25.902971+00:00
S-JTBD-W055-HACK-SPONSOR-0002,JTBD-W055-HACK-SPONSOR,huda-2025,call,2024-06-27,How to run marketing while I’m at JCamp?,Delegate a lightweight content calendar and pre‑schedule posts; keep one daily check for urgent replies.,pre‑schedule + DRI,"delegation,calendar",W055 Transcript,2025-09-30T05:22:25.902979+00:00
S-JTBD-EXEC-B10-W051-LOR-0001,JTBD-EXEC-B10-W051-LOR,huda-2025,call,2024-06-14,"Which two teachers should I pick, and what do they need from me?",Choose Chem + English for complementary signal; send each a 1‑pager fact sheet + bullets of impact by tonight; confirm receipt on Monday.,Recommender-mapping + fact-sheet kit,"l,o,r,,,k,i,t,,,f,o,l,l,o,w,-,u,p",Execution Doc (Part 2 slice),2025-09-30T05:29:21.566959+00:00
S-JTBD-EXEC-B10-W051-LOR-0002,JTBD-EXEC-B10-W051-LOR,huda-2025,doc,2024-06-15,Added LOR tracker—what columns?,Add: Owner | School | Status | Last ping | Next ping | Notes | Attachment link.,Tracker design,"t,r,a,c,k,e,r,,,l,o,r",Execution Doc (Part 2 slice),2025-09-30T05:29:21.566969+00:00
S-JTBD-EXEC-B10-W052-TIMELINE-0001,JTBD-EXEC-B10-W052-TIMELINE,huda-2025,call,2024-06-18,How do I avoid bunching everything late August?,"Front-load ideation + data collection; every 1–2 weeks ship a proof: a clip, a draft, or a form checkpoint.",Ship-small cadence,"c,a,d,e,n,c,e,,,p,r,o,o,f,-,n,o,t,-,p,r,o,s,e",Execution Doc (Part 2 slice),2025-09-30T05:29:21.938873+00:00
S-JTBD-EXEC-B10-W052-TIMELINE-0002,JTBD-EXEC-B10-W052-TIMELINE,huda-2025,doc,2024-06-18,What are this week’s 3 shippables?,1) Brag sheet v1; 2) USC 150‑word seed; 3) UC activities bullet tightening (3 entries).,Task triage,"t,r,i,a,g,e,,,e,s,s,a,y,s,,,a,c,t,i,v,i,t,i,e,s",Execution Doc (Part 2 slice),2025-09-30T05:29:21.938883+00:00
S-JTBD-EXEC-B10-W053-AWARDS-0001,JTBD-EXEC-B10-W053-AWARDS,huda-2025,call,2024-06-21,Which awards are worth the push?,Keep Tier‑1 only if it strengthens your major narrative; kill anything off‑theme.,Tiering + pruning,"t,i,e,r,i,n,g,,,f,o,c,u,s",Execution Doc (Part 2 slice),2025-09-30T05:29:22.305469+00:00
S-JTBD-EXEC-B10-W054-PITCH-0001,JTBD-EXEC-B10-W054-PITCH,huda-2025,doc,2024-06-24,Is this pitch too fluffy?,Lead with the sharpest data point; end with a concrete ask and two time windows.,Pitch surgery,"l,e,a,d,-,w,i,t,h,-,d,a,t,a,,,c,t,a",Execution Doc (Part 2 slice),2025-09-30T05:29:22.885509+00:00
S-JTBD-EXEC-B10-W055-SPONSOR-0001,JTBD-EXEC-B10-W055-SPONSOR,huda-2025,call,2024-06-27,What should the sponsorship deck include?,"1‑pager: problem, audience, expected impressions, sample assets, simple ask tiers.",Sponsor deck recipe,"d,e,c,k,,,t,i,e,r,s",Execution Doc (Part 2 slice),2025-09-30T05:29:24.149450+00:00
S-JTBD-IMSG-B10-MICRO-0001,JTBD-IMSG-B10-MICRO,huda-2025,imessage,2024-06-15,Can you give me a concise LOR reminder text?,Try: “Hi Mr. X—friendly nudge on my rec. Due July 10. Happy to resend my fact sheet. Thank you!”,Micro-template,"l,o,r,,,t,e,m,p,l,a,t,e",iMessage Parts (B10 slice),2025-09-30T05:29:26.754678+00:00
S-JTBD-IMSG-B10-MICRO-0002,JTBD-IMSG-B10-MICRO,huda-2025,imessage,2024-06-24,Is this Teen Vogue pitch opener strong enough?,Lead with the 1 line stat you told me yesterday—then your ‘why now’.,Pitch sharpening,"l,e,a,d,-,w,i,t,h,-,s,t,a,t",iMessage Parts (B10 slice),2025-09-30T05:29:26.754704+00:00
S-JTBD-IMSG-B10-MICRO-0003,JTBD-IMSG-B10-MICRO,huda-2025,imessage,2024-06-27,What subject line for sponsor outreach?,“Local student team—sponsorship tiers + 10k impressions (1‑pager)”,Subject-line recipe,"s,p,o,n,s,o,r,s,h,i,p,,,e,m,a,i,l",iMessage Parts (B10 slice),2025-09-30T05:29:26.754712+00:00
S-JTBD-W060-BRANDING-PRELAUNCH-0001,JTBD-W060-BRANDING-PRELAUNCH,huda-2025,call,2024-07-07,Hosting/domain choices?,Buy yourname.com on Namecheap; ship v0 on Netlify/Vercel; add /projects and /about first.,minimum viable site,"hosting,MVP",Weekly Planning + Personal Brand Development,2025-09-30T05:58:00.679898+00:00
S-JTBD-W060-BRANDING-PRELAUNCH-0002,JTBD-W060-BRANDING-PRELAUNCH,huda-2025,call,2024-07-07,How fast to start client work?,Book 3 interviews this week; record raw B-roll; edit a 45–60s vertical first.,fast-first deliverable,"client,video",Weekly Planning + Personal Brand Development,2025-09-30T05:58:00.679907+00:00
S-JTBD-W060-BRANDING-PRELAUNCH-0003,JTBD-W060-BRANDING-PRELAUNCH,huda-2025,call,2024-07-07,Backend later?,Yes—start static; add backend after two shipped case studies.,defer backend,scoping,Weekly Planning + Personal Brand Development,2025-09-30T05:58:00.679914+00:00
S-JTBD-EXEC-PART-SUMMER24-B11-0001,JTBD-EXEC-PART-SUMMER24-B11,huda-2025,doc,2024-07-01,Can you recap my open items?,"You owe: client outreach #1–#3, essay scene cards x2, site v0 sections. All have owners/due.",register recap,"recap,owners,due",Execution Doc (summer ’24 slice),2025-09-30T05:58:03.338068+00:00
S-JTBD-EXEC-PART-SUMMER24-B11-0002,JTBD-EXEC-PART-SUMMER24-B11,huda-2025,doc,2024-07-15,What’s a good demo for next week?,One 45s vertical video + a single-page site deployed. Submit links in register.,demo definition,"demo,artifact",Execution Doc (summer ’24 slice),2025-09-30T05:58:03.338075+00:00
S-JTBD-IMSG-SUMMER24-B11-0001,JTBD-IMSG-SUMMER24-B11,huda-2025,imessage,2024-07-03,Can you give me a quick outreach text for the shop owner?,Two-line template: ‘Loved your booth… I make 45-sec stories… Can we record Tue 4pm or Thu 6pm?’,two-choice nudge,"template,outreach",iMessage Part 1–2 (summer ’24 slice),2025-09-30T05:58:05.906171+00:00
S-JTBD-IMSG-SUMMER24-B11-0002,JTBD-IMSG-SUMMER24-B11,huda-2025,imessage,2024-07-09,Stuck on the last line—help?,Swap abstract pride for a concrete action you took—that’s your last image.,ending swap,"essay,edit",iMessage Part 1–2 (summer ’24 slice),2025-09-30T05:58:05.906178+00:00
S-JTBD-IMSG-SUMMER24-B11-0003,JTBD-IMSG-SUMMER24-B11,huda-2025,imessage,2024-07-18,Reminder for scene cards?,Ping—two cards due tonight. DM when posted.,deadline nudge,accountability,iMessage Part 1–2 (summer ’24 slice),2025-09-30T05:58:05.906187+00:00
S-JTBD-W056-PRE-LONDON-0001,JTBD-W056-PRE-LONDON,huda-2025,call,2024-06-29,How do I turn the JCamp trip into real opportunities?,"Pre-book 3 conversations: 1 reporter, 1 editor, 1 mentor. Send a 4-line intro with 2 specific asks and a proof link.",two-ask outreach + proof link,"outreach,mentor",Pre-London Strategic Outreach & Platform Distribution,2025-09-30T06:00:50.577867+00:00
S-JTBD-W056-PRE-LONDON-0002,JTBD-W056-PRE-LONDON,huda-2025,call,2024-06-29,What should I publish while I’m away?,Schedule 3 ‘postcards’—10–20s clips with a single takeaway; one per 3–4 days. Cross-post to X/IG/YouTube Shorts.,cadenced micro-publishing,"distribution,shorts",Pre-London Strategic Outreach & Platform Distribution,2025-09-30T06:00:50.577876+00:00
S-JTBD-W056-PRE-LONDON-0003,JTBD-W056-PRE-LONDON,huda-2025,call,2024-06-29,How to avoid spamming?,"Rotate channels and vary intent: 1 spotlight, 1 curiosity thread, 1 gratitude post. Keep each under 120 words.",channel rotation + intent mix,"platform,copy",Pre-London Strategic Outreach & Platform Distribution,2025-09-30T06:00:50.577884+00:00
S-JTBD-W056-PRE-LONDON-0004,JTBD-W056-PRE-LONDON,huda-2025,call,2024-06-29,What if no one replies?,"Follow up in 3 business days with a single new proof—draft paragraph, 30s clip, or artifact screenshot.",proof-first follow-up,follow-up,Pre-London Strategic Outreach & Platform Distribution,2025-09-30T06:00:50.577891+00:00
S-JTBD-W057-ESSAY-SYSTEM-0001,JTBD-W057-ESSAY-SYSTEM,huda-2025,call,2024-07-24,How do I keep my voice while tightening the draft?,"Lock a one-line thesis, then trim any sentence that doesn’t advance it or a scene beat. Replace abstractions with sensory verbs.",thesis guardrail + sensory verbs,"voice,editing",Essay Work Session,2025-09-30T06:00:53.075216+00:00
S-JTBD-W057-ESSAY-SYSTEM-0002,JTBD-W057-ESSAY-SYSTEM,huda-2025,call,2024-07-24,What’s a good scene card?,"Time+place, 1 action, 1 obstacle, 1 shift. If you can’t name the shift, it’s not a scene.",scene card template,"scenes,craft",Essay Work Session,2025-09-30T06:00:53.075223+00:00
S-JTBD-W057-ESSAY-SYSTEM-0003,JTBD-W057-ESSAY-SYSTEM,huda-2025,call,2024-07-24,I’m over the 650 cap.,"Cut preambles; start late, end early. Move context into 3-5 word “hinge” phrases.",late-start/early-exit,tightening,Essay Work Session,2025-09-30T06:00:53.075230+00:00
S-JTBD-W058-SENIOR-STRAT-0001,JTBD-W058-SENIOR-STRAT,huda-2025,call,2024-07-27,Which ECs should I down-select?,Protect 2 streams: Flagship (EmpowAI) + Supporting (JenZ Media). Everything else must serve these.,dual-track focus,"focus,EC",Senior Strategy + Essay Pivot,2025-09-30T06:00:55.623462+00:00
S-JTBD-W058-SENIOR-STRAT-0002,JTBD-W058-SENIOR-STRAT,huda-2025,call,2024-07-27,How do I guide my recommenders?,Send a one-pager: 3 traits + 3 receipts + 3 prompts. Offer a 10-minute call.,recommender brief,"letters,brief",Senior Strategy + Essay Pivot,2025-09-30T06:00:55.623470+00:00
S-JTBD-W058-SENIOR-STRAT-0003,JTBD-W058-SENIOR-STRAT,huda-2025,call,2024-07-27,How do I align my essay pivot?,"Reframe from guilt → stewardship: designing for safety, belonging, and joy in games.",reframe,"essay,narrative",Senior Strategy + Essay Pivot,2025-09-30T06:00:55.623476+00:00
S-JTBD-W059-GAMING-IDENTITY-ESSAY-0001,JTBD-W059-GAMING-IDENTITY-ESSAY,huda-2025,call,2024-07-31,How do I convey the final takeaway better?,Name the trait you’re proving (resilience/leadership). End on a concrete re-entry action in games or community.,named trait + re-entry beat,"ending,craft",Common App Essay—From Gaming Guilt to Pride,2025-09-30T06:00:58.091817+00:00
S-JTBD-W059-GAMING-IDENTITY-ESSAY-0002,JTBD-W059-GAMING-IDENTITY-ESSAY,huda-2025,call,2024-07-31,Medium vs Docs for drafting?,Use whatever keeps you writing; export to Docs for feedback cycles and versioning.,tooling pragmatism,process,Common App Essay—From Gaming Guilt to Pride,2025-09-30T06:00:58.091823+00:00
S-JTBD-W059-GAMING-IDENTITY-ESSAY-0003,JTBD-W059-GAMING-IDENTITY-ESSAY,huda-2025,call,2024-07-31,How to structure the middle?,Two beats: masking in voice chat → reclaiming voice with a small proof. Bridge with one hinge sentence.,two-beat middle,structure,Common App Essay—From Gaming Guilt to Pride,2025-09-30T06:00:58.091829+00:00
S-JTBD-W061-EMPOWHER-0001,JTBD-W061-EMPOWHER,huda-2025,call,2024-07-15,How do I convert this hackathon win into app-ready signal?,Publish a concise devlog + 90-sec demo clip; excerpt for LinkedIn/Twitter with 1 proof tile.,proof-not-prose tiles,"artifact,signal",W061 Transcript,2025-09-30T06:32:11.267969+00:00
S-JTBD-W061-EMPOWHER-0002,JTBD-W061-EMPOWHER,huda-2025,call,2024-07-15,What should I follow up with London contacts about?,Send gratitude notes + one ask: feedback on a specific artifact or a 15-min coffee.,single-ask outreach,"outreach,network",W061 Transcript,2025-09-30T06:32:11.267978+00:00
S-JTBD-W062-JCAMP-ID-0001,JTBD-W062-JCAMP-ID,huda-2025,call,2024-08-21,How do I avoid sounding generic across apps?,"Fix a 5-word brand spine and reuse in headers, bios, and essay topic sentences.",brand spine,"consistency,editing",W062 Transcript,2025-09-30T06:32:13.874454+00:00
S-JTBD-W063-RECS-ESSAY-0001,JTBD-W063-RECS-ESSAY,huda-2025,call,2024-08-23,What do I send my recommenders?,"A one-pager: 3 proofs, 3 traits, bullets on impact; include deadlines + links.",recommender one-pager,"ops,recs",W063 Transcript,2025-09-30T06:32:16.394404+00:00
S-JTBD-W063-RECS-ESSAY-0002,JTBD-W063-RECS-ESSAY,huda-2025,call,2024-08-23,How to deepen scenes in essays?,"Shift from claims to beats: time, place, action, a tiny obstacle, and outcome.",scene beats,"essay,craft",W063 Transcript,2025-09-30T06:32:16.394416+00:00
S-JTBD-W065-ED-PIVOT-0001,JTBD-W065-ED-PIVOT,huda-2025,call,2024-09-02,Should I apply QuestBridge or go normal?,Go normal apps; strengthen external scholarships; QuestBridge fit looks marginal for you.,fit-first decisioning,"financial_aid,strategy",W065 Transcript,2025-09-30T06:32:18.800399+00:00
S-JTBD-W065-ED-PIVOT-0002,JTBD-W065-ED-PIVOT,huda-2025,call,2024-09-02,How to approach Disney Dreamers prompts?,Draft in beats: moment → shift → impact; attach 60-90s proof reel.,beats + proof reel,"programs,artifact",W065 Transcript,2025-09-30T06:32:18.800409+00:00
S-JTBD-W066-PEACHFUZZ-0001,JTBD-W066-PEACHFUZZ,huda-2025,call,2024-09-09,Is my peach-fuzz hook too confusing?,Dial down personification; reveal the peach by paragraph 2; keep scene beats tight.,clarity-first hook edit,"essay,editing",W066 Transcript,2025-09-30T06:32:21.515771+00:00
S-JTBD-W066-PEACHFUZZ-0002,JTBD-W066-PEACHFUZZ,huda-2025,call,2024-09-09,Do English + CS LORs cover me?,Yes—humanities + STEM pairing; prime each with a one-pager.,LOR pairing + priming,"LORs,ops",W066 Transcript,2025-09-30T06:32:21.515779+00:00
S-JTBD-EXEC-B12-0001,JTBD-EXEC-B12,huda-2025,doc,2024-08-01,What is due before next call?,Ship 90-sec demo + one recommender packet + PS hook revision.,three-thing rule,"ops,focus",Execution Docs (Parts 1–2 slices),2025-09-30T06:32:26.096097+00:00
S-JTBD-IMSG-B12-0001,JTBD-IMSG-B12,huda-2025,imessage,2024-08-06,Quick note for CS teacher LOR ask?,3-sentence ask: appreciation → specific impact → two time options.,micro-template,"LORs,template",iMessage (Parts 1–2 slices),2025-09-30T06:32:28.676293+00:00
S-JTBD-IMSG-B12-0002,JTBD-IMSG-B12,huda-2025,imessage,2024-08-20,Demo caption help?,One-liner: problem → what you built → who benefited.,caption scaffold,"artifact,signal",iMessage (Parts 1–2 slices),2025-09-30T06:32:28.676300+00:00
S-JTBD-W068-MAJOR-GAMING-PIVOT-0001,JTBD-W068-MAJOR-GAMING-PIVOT,huda-2025,call,2024-09-30,How do I connect my gaming passion to my academic major?,Map the systems thinking from gaming to CS and AI—show continuity from play to problem-solving.,systems-mapping,"commonapp,gaming,major",W068 Transcript,2025-09-30T07:13:29.594972+00:00
S-JTBD-W069-USC-ESSAYS-STRATEGY-0001,JTBD-W069-USC-ESSAYS-STRATEGY,huda-2025,call,2024-10-02,How should I position myself in USC essays?,Balance AI innovation with journalism leadership—signal interdisciplinary strength USC values.,interdisciplinary positioning,"usc,essays,ai,journalism",W069 Transcript,2025-09-30T07:13:32.652342+00:00
S-JTBD-W070-UC-CONSOLIDATION-0001,JTBD-W070-UC-CONSOLIDATION,huda-2025,call,2024-10-05,How do I finalize UC essays with so many drafts?,Look for overlapping motifs—choose 4 essays that ladder up to leadership + resilience.,motif-consolidation,"uc,essays",W070 Transcript,2025-09-30T07:13:35.172057+00:00
S-JTBD-W071-STANFORD-SUPPLEMENTS-0001,JTBD-W071-STANFORD-SUPPLEMENTS,huda-2025,call,2024-10-06,How do I refine Stanford supplements to stand out?,"Ship proof artifacts—demo clips, published work, and concise scenes matter more than adjectives.",proof-over-prose,"stanford,supplements",W071 Transcript,2025-09-30T07:13:38.063797+00:00
S-JTBD-IMSG-PART1-3-B13-0001,JTBD-IMSG-PART1-3-B13,huda-2025,imessage,2024-09-20,Can you help me send my draft to peer reviewer?,Here’s a 2-sentence nudge: ask for 24h turnaround and thank them in advance.,micro-template,"imessage,draft,review",iMessage Docs (Part1-3),2025-09-30T07:13:43.796728+00:00
S-JTBD-W072-STANFORD-REFINE-0001,JTBD-W072-STANFORD-REFINE,huda-2025,call,2024-10-06,How do I incorporate my parent’s comments without losing my voice?,Keep your spine: one lived scene per claim. Accept edits that sharpen details; reject swaps that change tone.,voice-protection + scene-per-claim,"tone,scenes",W072 Transcript,2025-09-30T07:33:54.404187+00:00
S-JTBD-W072-STANFORD-REFINE-0002,JTBD-W072-STANFORD-REFINE,huda-2025,call,2024-10-06,Which paragraph is flabby now?,"The generalization block—convert to a 3-sentence scene: place, action, micro-outcome.",flab → micro-scene rewrite,"rewrite,tighten",W072 Transcript,2025-09-30T07:33:54.404199+00:00
S-JTBD-W073-CA-FINAL-0001,JTBD-W073-CA-FINAL,huda-2025,call,2024-10-07,Is adversity clear or tropey?,It’s clear—anchor it in one moment and what changed after. Keep only one ‘lesson learned’.,singular-adversity + after-change,"anti-trope,focus",W073 Transcript,2025-09-30T07:33:57.616386+00:00
S-JTBD-W073-CA-FINAL-0002,JTBD-W073-CA-FINAL,huda-2025,call,2024-10-07,Any last trims?,Nuke throat-clearing openers; keep verbs muscular; swap abstractions for one image.,line-edit policy,"line-edit,economy",W073 Transcript,2025-09-30T07:33:57.616397+00:00
S-JTBD-W074-UNC-REFINE-0001,JTBD-W074-UNC-REFINE,huda-2025,call,2024-10-09,Do UNC short prompts repeat CA?,"Echo is fine—duplication isn’t. Shift angle: same value, different proof.",non-duplication framing,"angle,evidence",W074 Transcript,2025-09-30T07:34:01.386492+00:00
S-JTBD-W075-CA-FINAL-PARENT-AI-0001,JTBD-W075-CA-FINAL-PARENT-AI,huda-2025,call,2024-10-12,Dad suggests more personalization and one concrete challenge—how to add without bloat?,"Insert a 2–3 sentence scene (place, sight, feeling) that triggers your shift; trim a generalization elsewhere.",scene-swap for generalization,"personalize,trim",W075 Transcript,2025-09-30T07:34:05.457962+00:00
S-JTBD-W075-CA-FINAL-PARENT-AI-0002,JTBD-W075-CA-FINAL-PARENT-AI,huda-2025,call,2024-10-12,Is diversity point ‘too general’?,Tie it to the bazaar character and Synthoria’s protagonists with names—converts claim → proof.,claim→proof linkage,"representation,proof",W075 Transcript,2025-09-30T07:34:05.457970+00:00
S-JTBD-W077-USC-SHORTS-0001,JTBD-W077-USC-SHORTS,huda-2025,call,2024-10-15,"Are ‘Try-fueled gamer, epistemophilic, polymath’ too much?",Keep the long word—it signals how you think; pair with one playful identity to balance tone.,contrast-high/low diction,"voice,tone",W077 Transcript,2025-09-30T07:34:08.855902+00:00
S-JTBD-W077-USC-SHORTS-0002,JTBD-W077-USC-SHORTS,huda-2025,call,2024-10-15,Ralph Breaks the Internet analogy feels clunky.,"Anchor why you ‘break code’: experimentation → debugging; keep the visual, trim the fluff.",analogy → intention + verbing,"analogy,debugging",W077 Transcript,2025-09-30T07:34:08.855910+00:00
S-JTBD-EXEC-PART2-B14-0001,JTBD-EXEC-PART2-B14,huda-2025,call,2024-10-06,I’m losing track of evidence links across essays.,Add a 4-column table: Prompt | Proof artifact | Link | Status. Ten-minute hygiene daily—fill one gap.,evidence-hygiene routine,"links,table,hygiene",Execution Doc Part 2 (slice B14),2025-09-30T07:34:12.838941+00:00
S-JTBD-EXEC-PART2-B14-0002,JTBD-EXEC-PART2-B14,huda-2025,call,2024-10-07,Recommenders haven’t answered; what do I send?,3-liner follow-up: gratitude → specific ask → two times + file link. Time-box to 24h rebump.,polite nudge + choice framing,"recommenders,template",Execution Doc Part 2 (slice B14),2025-09-30T07:34:12.838948+00:00
S-JTBD-EXEC-PART2-B14-0003,JTBD-EXEC-PART2-B14,huda-2025,call,2024-10-09,Short answers keep drifting generic.,Use image→verb→why-now. Bank twelve 100–250c micro-snippets before final polish.,micro-formula scaffolding,"short-answers,bank",Execution Doc Part 2 (slice B14),2025-09-30T07:34:12.838955+00:00
S-JTBD-EXEC-PART2-B14-0004,JTBD-EXEC-PART2-B14,huda-2025,call,2024-10-12,Version chaos between parent/AI edits and mine.,One source of truth: CA master doc + change-log. Freeze windows before cross-app propagation.,single-source + freeze window,"versioning,process",Execution Doc Part 2 (slice B14),2025-09-30T07:34:12.838961+00:00
S-JTBD-EXEC-PART2-B14-0005,JTBD-EXEC-PART2-B14,huda-2025,call,2024-10-15,Deadlines feel scattered across schools.,"R/A/G calendarization: Red ≤3 days, Amber ≤7, Green >7. Weekly: move Amber→Green first.",RAG scheduling,"deadlines,prioritization",Execution Doc Part 2 (slice B14),2025-09-30T07:34:12.838966+00:00
S-JTBD-EXEC-PART2-B14-0006,JTBD-EXEC-PART2-B14,huda-2025,call,2024-10-15,What are the two ships this week?,"1 draft→final + 1 proof artifact (clip, link, or screenshot). Choose smallest next proof.",ship-small rule,"shipping,proof",Execution Doc Part 2 (slice B14),2025-09-30T07:34:12.838972+00:00
S-JTBD-IMSG-PART2-B14-0001,JTBD-IMSG-PART2-B14,huda-2025,imessage,2024-10-06,Can you draft a fast follow-up to Ms. K?,Here’s a 3-liner with two times + link to your CA master doc.,micro-template outreach,"recommenders,template",iMessage Part 2 (slice B14),2025-09-30T07:34:16.118250+00:00
S-JTBD-IMSG-PART2-B14-0002,JTBD-IMSG-PART2-B14,huda-2025,imessage,2024-10-07,I’m procrastinating the 100c USC answer.,Prompt: one image + one verb + ‘why now’. Reply with 3 variants; we’ll pick.,constraint-prompting,"short-answers,100c",iMessage Part 2 (slice B14),2025-09-30T07:34:16.118257+00:00
S-JTBD-IMSG-PART2-B14-0003,JTBD-IMSG-PART2-B14,huda-2025,imessage,2024-10-09,Where do I put the Synthoria clip proof?,Add to Evidence table → USC Q2 row; paste the YouTube link + 1-line caption.,proof-not-prose,"evidence,links",iMessage Part 2 (slice B14),2025-09-30T07:34:16.118264+00:00
S-JTBD-IMSG-PART2-B14-0004,JTBD-IMSG-PART2-B14,huda-2025,imessage,2024-10-12,Need a push to start edits.,Press START: 50-min focus sprint. Send me ‘✅’ when you paste the first revised paragraph.,focus-sprint nudge,"activation,pomodoro",iMessage Part 2 (slice B14),2025-09-30T07:34:16.118269+00:00
S-JTBD-IMSG-PART2-B14-0005,JTBD-IMSG-PART2-B14,huda-2025,imessage,2024-10-13,Teacher is delayed—what’s a polite ask?,Subject: ‘Quick check-in’ + 2 choices next week; thank + attach doc for ease.,polite delay request,"recommenders,grace",iMessage Part 2 (slice B14),2025-09-30T07:34:16.118275+00:00
S-JTBD-IMSG-PART2-B14-0006,JTBD-IMSG-PART2-B14,huda-2025,imessage,2024-10-14,Is this line too abstract?,Swap the abstraction for a sensory detail (sound or texture). Paste revision.,line-level micro-edit,"line-edit,sensory",iMessage Part 2 (slice B14),2025-09-30T07:34:16.118281+00:00
S-JTBD-IMSG-PART2-B14-0007,JTBD-IMSG-PART2-B14,huda-2025,imessage,2024-10-15,What do I ship today?,One final draft + one proof link. Smallest next proof wins.,ship-small rule,"shipping,proof",iMessage Part 2 (slice B14),2025-09-30T07:34:16.118287+00:00
S-JTBD-W078-USC-DIFF-0001,JTBD-W078-USC-DIFF,huda-2025,call,2024-10-17,How do I stand out in USC short answers without repeating Common App?,"Anchor in one crisp scene per answer; link out to a tiny proof (demo clip, published post, or repo) rather than re-explaining.",proof-over-prose + scene-first,"usc,short-answers,proof-not-prose",W078 Transcript,2025-09-30T07:53:28.772747+00:00
S-JTBD-W078-USC-DIFF-0002,JTBD-W078-USC-DIFF,huda-2025,call,2024-10-17,What should I prioritize this week for USC?,Ship two micro-artifacts: (1) 60–90s Synthoria explainer clip; (2) EmpowAI editorial screenshot with byline. Both linkable from Activities.,micro-artifacting,"artifact,portfolio",W078 Transcript,2025-09-30T07:53:28.772757+00:00
S-JTBD-W079-REA-REVIEW-0001,JTBD-W079-REA-REVIEW,huda-2025,call,2024-10-22,Are any Stanford answers overlapping my PS?,"Trim repeated ‘why AI’ lines; keep one vivid moment, then pivot to impact. Save technical detail for Activities.",dedupe + scene-pivot,"voice,dedupe",W079 Transcript,2025-09-30T07:53:31.730489+00:00
S-JTBD-W079-REA-REVIEW-0002,JTBD-W079-REA-REVIEW,huda-2025,call,2024-10-22,What’s the last-mile checklist before REA submit?,"Typos, link sanity, activity order, and Additional Info brevity. No new ideas—only clarity and proof links.",preflight-checklist,"preflight,quality",W079 Transcript,2025-09-30T07:53:31.730497+00:00
S-JTBD-W080-REA-SUBMIT_USC-POLISH-0001,JTBD-W080-REA-SUBMIT_USC-POLISH,huda-2025,call,2024-10-27,Any final sanity checks before I press submit?,"Confirm Additional Info tone is factual, not persuasive; lock activity order; verify link privacy is public.",submission-sanity,"submit,links",W080 Transcript,2025-09-30T07:53:35.416787+00:00
S-JTBD-W080-REA-SUBMIT_USC-POLISH-0002,JTBD-W080-REA-SUBMIT_USC-POLISH,huda-2025,call,2024-10-27,USC last polish?,Replace generic ‘leadership’ with one concrete outcome and a ‘next 4 weeks’ plan.,outcome-swap + forward plan,"USC,specificity",W080 Transcript,2025-09-30T07:53:35.416799+00:00
S-JTBD-W081-UIUC-SCHOLARSHIPS-0001,JTBD-W081-UIUC-SCHOLARSHIPS,huda-2025,call,2024-10-29,Are my UIUC answers too data-heavy?,Keep the percentages—add one sentence tying to Synthoria impact for context; avoid repeating neural-net details from another prompt.,balance-metrics-with-scene,"UIUC,voice",W081 Transcript,2025-09-30T07:53:38.844176+00:00
S-JTBD-W081-UIUC-SCHOLARSHIPS-0002,JTBD-W081-UIUC-SCHOLARSHIPS,huda-2025,call,2024-10-29,How should I prioritize scholarships this week?,ELKS first; draft a 120–150w core story you can adapt. Create a 3-slot template: hook → impact proof → forward plan.,template-first + priority queue,"scholarship,template",W081 Transcript,2025-09-30T07:53:38.844183+00:00
S-JTBD-W082-CSS-FAID-0001,JTBD-W082-CSS-FAID,huda-2025,call,2024-11-11,What should I enter for current-year estimates and assets?,Report accurately and conservatively; confirm business losses with parent; use special-circumstances text to clarify drop from 2023.,accurate-reporting + context note,"CSS,reporting",W082 Transcript,2025-09-30T07:53:42.711656+00:00
S-JTBD-W082-CSS-FAID-0002,JTBD-W082-CSS-FAID,huda-2025,call,2024-11-11,"If aid is low after decisions, what then?",File an appeal with updated income evidence and context; many schools increase awards when circumstances change.,post-award appeal plan,"appeal,aid",W082 Transcript,2025-09-30T07:53:42.711668+00:00
